
mesenteric ischemia  septic shock,40,0.0117994100295
asymptomatic,40,0.0117994100295
reason for admission: ulcer debridement,40,0.0117994100295
gaze deviation  right sided paralysis,40,0.0117994100295
hypotensive,40,0.0117994100295
rp bleed,40,0.0117994100295
chest pressure,39,0.0115044247788
black stools,39,0.0115044247788
hypoxia  hypotension,39,0.0115044247788
cp,39,0.0115044247788
hypothermia,38,0.011209439528
persistent leukocytosis,37,0.0109144542773
acute on chronic respiratory failure,37,0.0109144542773
somnolence,37,0.0109144542773
hip fracture,37,0.0109144542773
aortic stenosis,37,0.0109144542773
myasthenia [**last name (un) **],36,0.0106194690265
pericardial effusion,36,0.0106194690265
pressor dependent,36,0.0106194690265
ards,36,0.0106194690265
nsclc,36,0.0106194690265
copd on home o2,36,0.0106194690265
encephalopathy,36,0.0106194690265
hypotension.,36,0.0106194690265
hypetension,36,0.0106194690265
chest discomfort,36,0.0106194690265
rectal bleeding,36,0.0106194690265
68yo m  cad (s/p cabg),36,0.0106194690265
hotn,36,0.0106194690265
chronic renal failure,35,0.0103244837758
copd exacerbation,35,0.0103244837758
a-fib w/ rvr,35,0.0103244837758
f/u af w/ rvr,35,0.0103244837758
acute on chronic renal failure,35,0.0103244837758
hypotension  leukocytosis,35,0.0103244837758
bacteremia,34,0.0100294985251
ms changes,34,0.0100294985251
fever  hypotension,34,0.0100294985251
pulmonary edema,34,0.0100294985251
vap,33,0.00973451327434
can't breath,33,0.00973451327434
hypercarbic respiratory,33,0.00973451327434
blood loss anemia,33,0.00973451327434
hd line sepsis,33,0.00973451327434
influenza,33,0.00973451327434
code stroke,33,0.00973451327434
upper gib bleed,33,0.00973451327434
73yo presents  acute onset dyspnea,33,0.00973451327434
stroke,33,0.00973451327434
neck pain,32,0.0094395280236
cholecystitis,32,0.0094395280236
chf admitted  respiratory,32,0.0094395280236
mrsa bacteremia,32,0.0094395280236
85m h/o respiratory failure [**1-7**] mrsa sepsis,32,0.0094395280236
aspiration,32,0.0094395280236
lower extremity edema,32,0.0094395280236
esophageal cancer,31,0.00914454277286
n/v,31,0.00914454277286
hypoxic,31,0.00914454277286
ich,31,0.00914454277286
aspiration pna,31,0.00914454277286
took cocaine. p/w,30,0.00884955752212
nausea/vomiting,30,0.00884955752212
chf  ef,30,0.00884955752212
intracranial hemorrhage,30,0.00884955752212
acute cholangitis,30,0.00884955752212
missed hd,30,0.00884955752212
60 m w/ esrd on hd missed dialysis,30,0.00884955752212
?urosepsis,30,0.00884955752212
this is a 59yo m w cad s/p mi,30,0.00884955752212
abnormal labs at renal outpatient appt,30,0.00884955752212
a fib  rvr,30,0.00884955752212
transfer from [**hospital3 **]  worsening sob,30,0.00884955752212
"hypertension,",30,0.00884955752212
"85 year old male  pmhx  intermittent afib,",30,0.00884955752212
62 year old woman  pmh  atrial fibrillation,30,0.00884955752212
alcohol drawal,30,0.00884955752212
c. diff colitis,30,0.00884955752212
now,30,0.00884955752212
leg pain,29,0.00855457227139
respriatory failure,29,0.00855457227139
hypercarbia,29,0.00855457227139
af  rvr,28,0.00825958702065
etoh drawal,28,0.00825958702065
dyspnea.,28,0.00825958702065
68m  newly diagnosed myeloma admitted,28,0.00825958702065
67f  complicated pulmonary history which began,28,0.00825958702065
a-fib,28,0.00825958702065
hypoxic resp failure,28,0.00825958702065
hypoxemia requiring intubation after tracheostomy,28,0.00825958702065
67f  complicated pulmonary history.  initiated in,28,0.00825958702065
tbm,28,0.00825958702065
icd firing,28,0.00825958702065
ruq pain,28,0.00825958702065
productive cough,28,0.00825958702065
the patient is an 87 y.o.m.  multiple medical,28,0.00825958702065
melena/cp,27,0.00796460176991
chest pain.,27,0.00796460176991
cmv viremia on ganciclovir,27,0.00796460176991
pulseless vt,27,0.00796460176991
hypercalcemia,27,0.00796460176991
respiratory arrest,27,0.00796460176991
hypotension  fever,27,0.00796460176991
presyncope,27,0.00796460176991
79f  respiratory failure  trach x 2 years,27,0.00796460176991
79f s/p ards [**1-12**] pna,27,0.00796460176991
a-fib  rvr,27,0.00796460176991
dysphagia,27,0.00796460176991
constipation,27,0.00796460176991
severe copd & prior nslc  who,27,0.00796460176991
intubated,26,0.00766961651917
altered mental status.,26,0.00766961651917
pvd,26,0.00766961651917
worsening shortness  breath,26,0.00766961651917
respiratory,26,0.00766961651917
coagulopathy,26,0.00766961651917
unstable angina,26,0.00766961651917
s/p arrest,26,0.00766961651917
cva,26,0.00766961651917
cc: hip pain,25,0.00737463126844
sepsis.,25,0.00737463126844
angioedema,25,0.00737463126844
ileus,25,0.00737463126844
esrd on hd,25,0.00737463126844
69 year old female  severe etoh cirrhosis meld 32,24,0.0070796460177
ms. [**known patient lastname 5040**] is a 61 yo female   dilated cardiomyopathy,24,0.0070796460177
hypotension  post-op bleed after infected r hip,24,0.0070796460177
i feel well,24,0.0070796460177
sbo,24,0.0070796460177
le cellulitis,24,0.0070796460177
68m  myeloma admitted  respiratory distress,24,0.0070796460177
[**age over 90 **] yo man  history  anoxic brain injury,24,0.0070796460177
abdominal pain.,24,0.0070796460177
history  rheumatic heart,24,0.0070796460177
59 year old  mr  recent dx  nodular,24,0.0070796460177
reason for admission:  vascular surgery evaluation,24,0.0070796460177
found unresponsive,24,0.0070796460177
denies sob or pain,24,0.0070796460177
increased weakness,24,0.0070796460177
slurred speech,24,0.0070796460177
cirrhosis,24,0.0070796460177
skin breakdown,24,0.0070796460177
urosepsis  hypoxia,24,0.0070796460177
unequal pupils,24,0.0070796460177
svc syndrome,24,0.0070796460177
fever.,24,0.0070796460177
signs  infection,24,0.0070796460177
[**age over 90 **] yo f  dementia who presents  failure to,24,0.0070796460177
r eye ptosis,24,0.0070796460177
85m  copd,24,0.0070796460177
mr. [**known patient lastname 1099**] is an 84 year old male  past medical,24,0.0070796460177
biliary sepsis,23,0.00678466076696
severe dyspnea,23,0.00678466076696
hypercapnic respiratory failure,23,0.00678466076696
md,23,0.00678466076696
who,23,0.00678466076696
febrile neutropenia,23,0.00678466076696
altered mental,23,0.00678466076696
fever/hypotension,23,0.00678466076696
s/p vf arrest,22,0.00648967551622
76f  phmx htn transferred from osh after syncope,22,0.00648967551622
multilobar pneumonia,22,0.00648967551622
flank pain,22,0.00648967551622
delta ms,22,0.00648967551622
fever. light headedness,22,0.00648967551622
82 yo f  cad s/p cabg,22,0.00648967551622
"septic shock,",22,0.00648967551622
presented to [**hospital1 5**] for elevated inr  9.5  acute,22,0.00648967551622
shock resolved,22,0.00648967551622
uti  septicemia,22,0.00648967551622
cc: shortness  breath,22,0.00648967551622
refractory hypotension after hd,22,0.00648967551622
liver failure,22,0.00648967551622
sdh,21,0.00619469026549
high degree av block,21,0.00619469026549
85 year-old female  seizures,21,0.00619469026549
chief complaint: osh transfer for gram positive,21,0.00619469026549
cad s/p nstemi ([**3-15**]),21,0.00619469026549
hemodynamic instability,21,0.00619469026549
n/v/d,21,0.00619469026549
dark stool,21,0.00619469026549
75f h/o amyloidosis,21,0.00619469026549
need for start  hd,21,0.00619469026549
cellulitis.,21,0.00619469026549
shortness  breath  chest pain,21,0.00619469026549
low hematocrit,21,0.00619469026549
"chf (right sided),",21,0.00619469026549
85m  cad,20,0.00589970501475
myoclonic movements,20,0.00589970501475
copd flare,20,0.00589970501475
82 y/o m who presents  ams,20,0.00589970501475
coma,20,0.00589970501475
fall in the ed,20,0.00589970501475
hypertension/ams,20,0.00589970501475
dm-ii,20,0.00589970501475
shock resp failure,20,0.00589970501475
60m  myeloma admitted  respiratory distress,20,0.00589970501475
massive volume overload,20,0.00589970501475
le edema,20,0.00589970501475
decubitous ulcers,20,0.00589970501475
etoh,20,0.00589970501475
pround hyponatremia  hypokalemia,20,0.00589970501475
exertional chest pain,20,0.00589970501475
transferred to icu for dilt  lasix drip,20,0.00589970501475
hypoxemic resp failure,20,0.00589970501475
asp pna,20,0.00589970501475
cfee-ground emesis,20,0.00589970501475
trach change,20,0.00589970501475
small bowel obstruction,20,0.00589970501475
80 yo m transferred from osh  biliary,20,0.00589970501475
a fib.,20,0.00589970501475
respiratory distress most likely due to aspiration &,20,0.00589970501475
altered mental status  hypotension,19,0.00560471976401
mechanical fall,19,0.00560471976401
wheezing,19,0.00560471976401
hct drop,19,0.00560471976401
chest pain  shortness  breath,19,0.00560471976401
neutropenic fever,19,0.00560471976401
63 cantonese speaking man,18,0.00530973451327
black stool,18,0.00530973451327
renal failure ,18,0.00530973451327
intermittent abdominal,18,0.00530973451327
falls,18,0.00530973451327
sepsis  vtach,18,0.00530973451327
h/o lung,18,0.00530973451327
a.fib  rvr  hypotension s/p ureteral stent,18,0.00530973451327
hyotension,18,0.00530973451327
h/o lung cancer ( prior,18,0.00530973451327
hypotension after left thr,18,0.00530973451327
bacteremia  respiratory failure,18,0.00530973451327
hypertensive emergency,18,0.00530973451327
subjective fevers,18,0.00530973451327
lower gi bleed,18,0.00530973451327
fever/cough,18,0.00530973451327
this is a 69 year old male  a history  paf,18,0.00530973451327
upper airway obstruction,18,0.00530973451327
diarrhea x 2 days,18,0.00530973451327
severe copd & prior nslc  who was admitted w /,18,0.00530973451327
transfer for vtach,18,0.00530973451327
ventricular tachycardia,18,0.00530973451327
sacral decub  uti  resp distress,18,0.00530973451327
1. hypotension,18,0.00530973451327
51 y  h/o esld [**2-22**] etoh cirrhosis c/b hrs,18,0.00530973451327
aaa,18,0.00530973451327
aspiraton pneumonia,18,0.00530973451327
colitis,18,0.00530973451327
svt,18,0.00530973451327
jaundice,18,0.00530973451327
85m  chf,18,0.00530973451327
respiratory insufficiency,18,0.00530973451327
1. bacteremia  unknown etiology,18,0.00530973451327
[**age over 90 **] yo man  dm2,18,0.00530973451327
cc: hypotension,18,0.00530973451327
narrow complex tachycardia,18,0.00530973451327
77 y  h/o resistant htn,17,0.00501474926254
tracheobronchomalacia,17,0.00501474926254
mitral regurgitation,17,0.00501474926254
decreased responsiveness,17,0.00501474926254
post-op hypotension,17,0.00501474926254
acute renal,17,0.00501474926254
[**first name3 (lf) **],17,0.00501474926254
right sided weakness,16,0.0047197640118
blood loss,16,0.0047197640118
"dm,",16,0.0047197640118
transient hypotension,16,0.0047197640118
afib  rvr.,16,0.0047197640118
59 year old female  mr,16,0.0047197640118
thrombocytopenia,16,0.0047197640118
respiratory failure s/p intubation,16,0.0047197640118
need for inotrope-assisted diuresis,16,0.0047197640118
65f  morbid obesity,16,0.0047197640118
resp failure - resolved,16,0.0047197640118
hepatohydrothorax,16,0.0047197640118
rapid af  rvr,16,0.0047197640118
pt c/o soreness in throat  in suprapubic area.,16,0.0047197640118
acute on chronic hypercarbic respiratory failure,16,0.0047197640118
c. diff colitis s/p colectomy,16,0.0047197640118
68m  myeloma admit  respiratory distress dx,16,0.0047197640118
failure to wean,16,0.0047197640118
abdominal distension,16,0.0047197640118
chest tightness,16,0.0047197640118
hypotension  respiratory distress,16,0.0047197640118
repsiratory failure from chf,16,0.0047197640118
respiratory failure secondary to influenza  pcp.,16,0.0047197640118
"primary care physician: [**name10 (nameis) 9658**],[**name11 (nameis) **] [**name initial (nameis) **].",16,0.0047197640118
[**3313-4-8**],16,0.0047197640118
pneumothroax,16,0.0047197640118
s/p pea arrest,16,0.0047197640118
msra pna,16,0.0047197640118
- abg 7/16/141/114.  pt was somnolent during the day,16,0.0047197640118
sah,16,0.0047197640118
mrsa sepsis,16,0.0047197640118
recent dx  nodular,16,0.0047197640118
altered ms,16,0.0047197640118
rp bleed.,16,0.0047197640118
68m  myeloma admitted  sob found to have,16,0.0047197640118
acute anemia,16,0.0047197640118
hypothyroid,16,0.0047197640118
decompensated heart failure,16,0.0047197640118
orthopnea,16,0.0047197640118
atrial fib,16,0.0047197640118
increasing fatigue,16,0.0047197640118
left tunnled ij changed on friday by ir still,15,0.00442477876106
lethargy  hypotension,15,0.00442477876106
respiratory failure  shock,15,0.00442477876106
hypotension/sepsis,15,0.00442477876106
hypotension s/p orif  femoral fx,15,0.00442477876106
poor urine output,15,0.00442477876106
respiratory distress; sepsis,15,0.00442477876106
"tachypnea,",15,0.00442477876106
pulmonary,15,0.00442477876106
hypercarbic respiratory failure (acute on chronic),15,0.00442477876106
acute resp distress,15,0.00442477876106
i/o goal -500. close to goal at -342 over 24 hours.,15,0.00442477876106
h/o ards [**1-12**] pna,15,0.00442477876106
cc: lethargy,15,0.00442477876106
s/p ex lap,15,0.00442477876106
ventilator associated pneumonia,15,0.00442477876106
change in mental status.,15,0.00442477876106
abdominal pain  vomiting,15,0.00442477876106
acute renal failure & anemia,15,0.00442477876106
pcp: [**first name4 (namepattern1) 25**] [**last name (namepattern1) 131**],15,0.00442477876106
right flank pain,15,0.00442477876106
chief complaint:  critical as,15,0.00442477876106
cbi,15,0.00442477876106
supratherapeutic inr,15,0.00442477876106
sq emphysema,15,0.00442477876106
abdominal aortic aneurysm,15,0.00442477876106
sacral decub,15,0.00442477876106
resp failiure,15,0.00442477876106
acute,15,0.00442477876106
"resp failure,",15,0.00442477876106
c diff sepsis,15,0.00442477876106
gagging on tube.,15,0.00442477876106
rapid afib,15,0.00442477876106
"75 yo m  chronic respiratory failure  trach,",15,0.00442477876106
fluid overload  electrolyte abnormalities,15,0.00442477876106
chief complaint:altered mental status,15,0.00442477876106
hypoglycemia  unresponsiveness,15,0.00442477876106
misplaced g-tube,15,0.00442477876106
renal failure on hd s/p ceftaz for,15,0.00442477876106
rash/respiratory failure  hemorrhage/renal failure.,15,0.00442477876106
malignant hypertension,15,0.00442477876106
secretions,15,0.00442477876106
tracheomalacia,15,0.00442477876106
history  present illness: this is a 66 yo male,15,0.00442477876106
copd  complicated pulmonary history,14,0.00412979351032
cdiff colitis,14,0.00412979351032
poor po intake,14,0.00412979351032
exertional angina,14,0.00412979351032
re-expansion pulmonary edema,14,0.00412979351032
subcutaneous emphysema s/p traechocutaneous fistula,14,0.00412979351032
hypotn,14,0.00412979351032
hypothyroidism,14,0.00412979351032
severe,14,0.00412979351032
cellulitis  hypotension,14,0.00412979351032
dvt,14,0.00412979351032
82 m w/ jaundice  pancreatic lesion s/p ercp,14,0.00412979351032
seizure disorder,14,0.00412979351032
rapid aflutter,14,0.00412979351032
"lactic acidosis on metformin,",14,0.00412979351032
weight gain,14,0.00412979351032
69 yom   h/o cad s/p cabg,14,0.00412979351032
adrenal insufficiency,14,0.00412979351032
failure to wean from ventilator,14,0.00412979351032
laryng edema,14,0.00412979351032
83m  history  myelodysplastic syndrome (rbc,14,0.00412979351032
dark stools,14,0.00412979351032
af on coumadin,14,0.00412979351032
67f  cad s/p cabg,14,0.00412979351032
atrial fibrillation  rapid ventricular response,14,0.00412979351032
le ulcer debridement,14,0.00412979351032
pleural effusion,14,0.00412979351032
fall down stairs,14,0.00412979351032
possible sbo,14,0.00412979351032
afib w rvr,14,0.00412979351032
airway trauma,14,0.00412979351032
cp/sob,14,0.00412979351032
hypoxia  hypotension s/p thoracentesis,14,0.00412979351032
hepatic artery stenosis,14,0.00412979351032
respiratory failure acute on chronic.,14,0.00412979351032
leg ulcers,14,0.00412979351032
rvr,14,0.00412979351032
[**age over 90 **]yo male admitted  nstemi  lgib,14,0.00412979351032
respiratory distress x 1 day,14,0.00412979351032
elevated inr,14,0.00412979351032
dyspnea  chest pressure,14,0.00412979351032
resp failure from ?laryngeal edema,14,0.00412979351032
need for inotropic assisted diuresis,14,0.00412979351032
ftt,14,0.00412979351032
hyertensive urgency,14,0.00412979351032
hip pain,14,0.00412979351032
vre bacteremia,14,0.00412979351032
gastrointestinal bleed,14,0.00412979351032
left hip pain,14,0.00412979351032
respiratory failure s/p trach,14,0.00412979351032
vaginal bleeding,14,0.00412979351032
pt reports improved breathing. denies abd or chest,14,0.00412979351032
recurrent atrial fibrillation,13,0.00383480825959
r,13,0.00383480825959
s/p motor vehicle crash,13,0.00383480825959
lgib,13,0.00383480825959
lower extremity weakness,13,0.00383480825959
81 y  h/o atrial fibrilation  diastolic hf,13,0.00383480825959
left lower extremity ischemia,13,0.00383480825959
intubation,13,0.00383480825959
afib/rvr,13,0.00383480825959
leg swelling,13,0.00383480825959
repiratory failure,13,0.00383480825959
sob  chest pain,13,0.00383480825959
transfer from osh,13,0.00383480825959
brain tumor,13,0.00383480825959
ascites,13,0.00383480825959
multifocal pna,13,0.00383480825959
this is a 77 yo female  h/o resistant htn,13,0.00383480825959
weight loss,13,0.00383480825959
failure to thrive,13,0.00383480825959
acute pancreatitis,13,0.00383480825959
acute blood loss anemia,13,0.00383480825959
respiratory failure  sepsis,13,0.00383480825959
tremors,13,0.00383480825959
atrial,13,0.00383480825959
88 y/o f  pmhx  cad,13,0.00383480825959
hypovolemia,13,0.00383480825959
torsades,13,0.00383480825959
mental status change,13,0.00383480825959
82 yo m  h/o dementia,13,0.00383480825959
66 yom w/ hx  hepatic sarcoidosis,13,0.00383480825959
fever  altered mental status,13,0.00383480825959
r leg pain,13,0.00383480825959
increased sob,13,0.00383480825959
acidosis,12,0.00353982300885
abdominal distention  paroxysmal afib  rvr,12,0.00353982300885
cc:[**cc contact info 7649**],12,0.00353982300885
urine cx e coli,12,0.00353982300885
c. difficile,12,0.00353982300885
severe cdiff colitis,12,0.00353982300885
hap,12,0.00353982300885
vt,12,0.00353982300885
need for trach exchange,12,0.00353982300885
51 y/o male  a history  severe mixed obstructive,12,0.00353982300885
hypotension / tachypnea,12,0.00353982300885
subsequent,12,0.00353982300885
ami,12,0.00353982300885
right subdural hematoma,12,0.00353982300885
cc: brbpr,12,0.00353982300885
abdominal pain  afib,12,0.00353982300885
abdominal pain  altered ms,12,0.00353982300885
vt ( s/p icd / pm,12,0.00353982300885
60m  myeloma admitted  respiratory failure,12,0.00353982300885
end stage renal disease,12,0.00353982300885
failed repair,12,0.00353982300885
82 year old female  cad s/p cabg  avr,12,0.00353982300885
pressure ulcers in setting  massive edema,12,0.00353982300885
copd on home oxygen,12,0.00353982300885
gi bleed.,12,0.00353982300885
pancytopenia,12,0.00353982300885
[**age over 90 **] year old female who presented  respiratory,12,0.00353982300885
distended,12,0.00353982300885
sob x 2d,12,0.00353982300885
rigors two days prior to presentation,12,0.00353982300885
mixed cardiogenic/septic shock,12,0.00353982300885
ha x 2 days,12,0.00353982300885
ip eval for ?tracheal stent,12,0.00353982300885
cc:[**last name (stitle) 7638**],12,0.00353982300885
influenza c/b shock,12,0.00353982300885
admit to icu for code sepsis,12,0.00353982300885
pad,12,0.00353982300885
pharyngeal tear,12,0.00353982300885
resp failure/hypotension,12,0.00353982300885
afib presents from rehab,12,0.00353982300885
ruq,12,0.00353982300885
neck pain.,12,0.00353982300885
ischemic cmy,12,0.00353982300885
c diff colitis,12,0.00353982300885
free h20 flushes,12,0.00353982300885
sputum also,12,0.00353982300885
r gluteal,12,0.00353982300885
"hodgkin's disease  afib/rvr worsening ileus,",12,0.00353982300885
bladder ca,12,0.00353982300885
klebsiella vap s/p,12,0.00353982300885
supratherapeutic inr s/p fall,12,0.00353982300885
gj tube needing exchange,12,0.00353982300885
cad admitted from [**hospital3 201**],12,0.00353982300885
r pleuritic chest pain,12,0.00353982300885
abdominal pain  distension,12,0.00353982300885
68m  myeloma admit  respiratory distress,12,0.00353982300885
septic [** 1587**],12,0.00353982300885
admitted for fever,12,0.00353982300885
admitted to [**hospital1 5**] from chf clinic  chf,12,0.00353982300885
"cc: fever,hypotension",12,0.00353982300885
worsening sob,12,0.00353982300885
weakness  dizziness,12,0.00353982300885
shoulder pain,12,0.00353982300885
intraparenchymal hemorrhage,12,0.00353982300885
86 yo woman  atrial fibrillation,12,0.00353982300885
edema now,12,0.00353982300885
weakness  hypoxia,12,0.00353982300885
respiratory distress  shock from influenza,12,0.00353982300885
psbo,12,0.00353982300885
"afib,",12,0.00353982300885
cc: hip pain s/p fall,12,0.00353982300885
mr. [**known patient lastname 9427**] is a 87 year old gentleman  a pmh,12,0.00353982300885
"hypotension  hx  osa,",12,0.00353982300885
general surgery was consulted for sepsis,12,0.00353982300885
hemodialysis line not working,12,0.00353982300885
"""foley catheter repalcement",12,0.00353982300885
unresponsive  hypotension,12,0.00353982300885
-1 p.m. sodium checked  was 148,12,0.00353982300885
referred for right renal artery,12,0.00353982300885
transfer to icu for ams,12,0.00353982300885
85 y/o female  hx r-sided heart failure,12,0.00353982300885
pulm edema,12,0.00353982300885
early sepsis,12,0.00353982300885
anoxic brain injury after asystolic cardiac,12,0.00353982300885
severe.,12,0.00353982300885
soa,12,0.00353982300885
dka,12,0.00353982300885
hypotension requiring pressors,12,0.00353982300885
exacerbation  chf,12,0.00353982300885
"?pneumonia""",12,0.00353982300885
[**age over 90 **] yo man  history  parkinson,12,0.00353982300885
dysarthria,12,0.00353982300885
r ptx,12,0.00353982300885
cc: diarrhea,12,0.00353982300885
sz,12,0.00353982300885
unresponsiveness/fevers/hypotension,12,0.00353982300885
s/p pneumothrorax,12,0.00353982300885
fever  hypotension at hd.,12,0.00353982300885
65f w history morbid obesity,12,0.00353982300885
c. diff,12,0.00353982300885
transfer from assited living  worsening sob,12,0.00353982300885
sob  af/afl in omed service.,12,0.00353982300885
no pain,12,0.00353982300885
edema,11,0.00324483775811
guaiac positive stool,11,0.00324483775811
hypertensive urgency,11,0.00324483775811
"chronic renal failure,",11,0.00324483775811
lymphoma,11,0.00324483775811
was physically present  the [** **],11,0.00324483775811
hypoxia/respiratory distress,11,0.00324483775811
bowel perforation,11,0.00324483775811
resp. failure,11,0.00324483775811
increased sputum production,11,0.00324483775811
dic,11,0.00324483775811
acute sob,11,0.00324483775811
altered mental status  hypoxia,11,0.00324483775811
pleuritic chest pain,11,0.00324483775811
69 year old female  severe etoh cirrhosis c/b,11,0.00324483775811
pcp: [**first name8 (namepattern2) 2939**] [**last name (namepattern1) 6098**],11,0.00324483775811
c2 fracture dislocation  progressive collapse,11,0.00324483775811
chest pain  abdominal pain,11,0.00324483775811
inability to ambulate,11,0.00324483775811
osh transfer  sepsis,11,0.00324483775811
pre-syncope,11,0.00324483775811
"""hypotension.""",11,0.00324483775811
anuria,11,0.00324483775811
mediastinal mass,11,0.00324483775811
mrsa pneumonia,11,0.00324483775811
hypoxia  hemoptysis,11,0.00324483775811
altered,11,0.00324483775811
